platform,publisher,kind,field,presence_rate,n_payloads,n_items,feed_url,page
openactive.io,Better,FacilityUse,superEvent,0.0,500,500,https://better-admin.org.uk/api/openactive/better/facility-uses,1
openactive.io,Better,Slot,activity,0.0,500,500,https://better-admin.org.uk/api/openactive/better/slots,0
openactive.io,Better,Slot,category,0.0,500,500,https://better-admin.org.uk/api/openactive/better/slots,0
openactive.io,Better,Slot,organizer,0.0,500,500,https://better-admin.org.uk/api/openactive/better/slots,0
openactive.io,Better,Slot,offers,1.0,500,500,https://better-admin.org.uk/api/openactive/better/slots,0
openactive.io,Better,Slot,location,0.0,500,500,https://better-admin.org.uk/api/openactive/better/slots,0
openactive.io,Better,Slot,name,0.0,500,500,https://better-admin.org.uk/api/openactive/better/slots,0
openactive.io,Better,Slot,description,0.0,500,500,https://better-admin.org.uk/api/openactive/better/slots,0
openactive.io,Better,Slot,eventSchedule,0.0,500,500,https://better-admin.org.uk/api/openactive/better/slots,0
openactive.io,Better,Slot,ageRange,0.0,500,500,https://better-admin.org.uk/api/openactive/better/slots,0
openactive.io,Better,Slot,genderRestriction,0.0,500,500,https://better-admin.org.uk/api/openactive/better/slots,0
openactive.io,Better,Slot,level,0.0,500,500,https://better-admin.org.uk/api/openactive/better/slots,0
openactive.io,Better,Slot,url,0.978,500,500,https://better-admin.org.uk/api/openactive/better/slots,0
openactive.io,Better,Slot,attendeeInstructions,0.0,500,500,https://better-admin.org.uk/api/openactive/better/slots,0
openactive.io,Better,Slot,superEvent,0.0,500,500,https://better-admin.org.uk/api/openactive/better/slots,0
openactive.io,Better,Slot,activity,0.0,500,500,https://better-admin.org.uk/api/openactive/better/slots,1
openactive.io,Better,Slot,category,0.0,500,500,https://better-admin.org.uk/api/openactive/better/slots,1
openactive.io,Better,Slot,organizer,0.0,500,500,https://better-admin.org.uk/api/openactive/better/slots,1
openactive.io,Better,Slot,offers,1.0,500,500,https://better-admin.org.uk/api/openactive/better/slots,1
openactive.io,Better,Slot,location,0.0,500,500,https://better-admin.org.uk/api/openactive/better/slots,1
openactive.io,Better,Slot,name,0.0,500,500,https://better-admin.org.uk/api/openactive/better/slots,1
openactive.io,Better,Slot,description,0.0,500,500,https://better-admin.org.uk/api/openactive/better/slots,1
openactive.io,Better,Slot,eventSchedule,0.0,500,500,https://better-admin.org.uk/api/openactive/better/slots,1
openactive.io,Better,Slot,ageRange,0.0,500,500,https://better-admin.org.uk/api/openactive/better/slots,1
openactive.io,Better,Slot,genderRestriction,0.0,500,500,https://better-admin.org.uk/api/openactive/better/slots,1
openactive.io,Better,Slot,level,0.0,500,500,https://better-admin.org.uk/api/openactive/better/slots,1
openactive.io,Better,Slot,url,1.0,500,500,https://better-admin.org.uk/api/openactive/better/slots,1
openactive.io,Better,Slot,attendeeInstructions,0.0,500,500,https://better-admin.org.uk/api/openactive/better/slots,1
openactive.io,Better,Slot,superEvent,0.0,500,500,https://better-admin.org.uk/api/openactive/better/slots,1
openactive.io,Bookwhen,SessionSeries,activity,1.0,17,50,https://bookwhen.com/api/openactive/sessionseries,0
openactive.io,Bookwhen,SessionSeries,category,0.5294,17,50,https://bookwhen.com/api/openactive/sessionseries,0
openactive.io,Bookwhen,SessionSeries,organizer,1.0,17,50,https://bookwhen.com/api/openactive/sessionseries,0
openactive.io,Bookwhen,SessionSeries,offers,0.0,17,50,https://bookwhen.com/api/openactive/sessionseries,0
openactive.io,Bookwhen,SessionSeries,location,0.4118,17,50,https://bookwhen.com/api/openactive/sessionseries,0
openactive.io,Bookwhen,SessionSeries,name,1.0,17,50,https://bookwhen.com/api/openactive/sessionseries,0
openactive.io,Bookwhen,SessionSeries,description,0.9412,17,50,https://bookwhen.com/api/openactive/sessionseries,0
openactive.io,Bookwhen,SessionSeries,eventSchedule,1.0,17,50,https://bookwhen.com/api/openactive/sessionseries,0
openactive.io,Bookwhen,SessionSeries,ageRange,0.0,17,50,https://bookwhen.com/api/openactive/sessionseries,0
openactive.io,Bookwhen,SessionSeries,genderRestriction,1.0,17,50,https://bookwhen.com/api/openactive/sessionseries,0
openactive.io,Bookwhen,SessionSeries,level,0.4118,17,50,https://bookwhen.com/api/openactive/sessionseries,0
openactive.io,Bookwhen,SessionSeries,url,1.0,17,50,https://bookwhen.com/api/openactive/sessionseries,0
openactive.io,Bookwhen,SessionSeries,attendeeInstructions,0.5882,17,50,https://bookwhen.com/api/openactive/sessionseries,0
openactive.io,Bookwhen,SessionSeries,superEvent,0.0,17,50,https://bookwhen.com/api/openactive/sessionseries,0
openactive.io,Bookwhen,SessionSeries,activity,1.0,8,50,https://bookwhen.com/api/openactive/sessionseries,1
openactive.io,Bookwhen,SessionSeries,category,0.125,8,50,https://bookwhen.com/api/openactive/sessionseries,1
openactive.io,Bookwhen,SessionSeries,organizer,1.0,8,50,https://bookwhen.com/api/openactive/sessionseries,1
openactive.io,Bookwhen,SessionSeries,offers,0.0,8,50,https://bookwhen.com/api/openactive/sessionseries,1
openactive.io,Bookwhen,SessionSeries,location,0.375,8,50,https://bookwhen.com/api/openactive/sessionseries,1
openactive.io,Bookwhen,SessionSeries,name,1.0,8,50,https://bookwhen.com/api/openactive/sessionseries,1
openactive.io,Bookwhen,SessionSeries,description,0.875,8,50,https://bookwhen.com/api/openactive/sessionseries,1
openactive.io,Bookwhen,SessionSeries,eventSchedule,1.0,8,50,https://bookwhen.com/api/openactive/sessionseries,1
openactive.io,Bookwhen,SessionSeries,ageRange,0.125,8,50,https://bookwhen.com/api/openactive/sessionseries,1
openactive.io,Bookwhen,SessionSeries,genderRestriction,1.0,8,50,https://bookwhen.com/api/openactive/sessionseries,1
openactive.io,Bookwhen,SessionSeries,level,1.0,8,50,https://bookwhen.com/api/openactive/sessionseries,1
openactive.io,Bookwhen,SessionSeries,url,1.0,8,50,https://bookwhen.com/api/openactive/sessionseries,1
openactive.io,Bookwhen,SessionSeries,attendeeInstructions,0.875,8,50,https://bookwhen.com/api/openactive/sessionseries,1
openactive.io,Bookwhen,SessionSeries,superEvent,0.0,8,50,https://bookwhen.com/api/openactive/sessionseries,1
openactive.io,Exercise Anywhere,SessionSeries,activity,1.0,3,14,https://opendata.exercise-anywhere.com/api/rpde/session-series,0
openactive.io,Exercise Anywhere,SessionSeries,category,1.0,3,14,https://opendata.exercise-anywhere.com/api/rpde/session-series,0
openactive.io,Exercise Anywhere,SessionSeries,organizer,1.0,3,14,https://opendata.exercise-anywhere.com/api/rpde/session-series,0
openactive.io,Exercise Anywhere,SessionSeries,offers,1.0,3,14,https://opendata.exercise-anywhere.com/api/rpde/session-series,0
openactive.io,Exercise Anywhere,SessionSeries,location,1.0,3,14,https://opendata.exercise-anywhere.com/api/rpde/session-series,0
openactive.io,Exercise Anywhere,SessionSeries,name,1.0,3,14,https://opendata.exercise-anywhere.com/api/rpde/session-series,0
openactive.io,Exercise Anywhere,SessionSeries,description,1.0,3,14,https://opendata.exercise-anywhere.com/api/rpde/session-series,0
openactive.io,Exercise Anywhere,SessionSeries,eventSchedule,1.0,3,14,https://opendata.exercise-anywhere.com/api/rpde/session-series,0
openactive.io,Exercise Anywhere,SessionSeries,ageRange,1.0,3,14,https://opendata.exercise-anywhere.com/api/rpde/session-series,0
openactive.io,Exercise Anywhere,SessionSeries,genderRestriction,1.0,3,14,https://opendata.exercise-anywhere.com/api/rpde/session-series,0
openactive.io,Exercise Anywhere,SessionSeries,level,1.0,3,14,https://opendata.exercise-anywhere.com/api/rpde/session-series,0
openactive.io,Exercise Anywhere,SessionSeries,url,1.0,3,14,https://opendata.exercise-anywhere.com/api/rpde/session-series,0
openactive.io,Exercise Anywhere,SessionSeries,attendeeInstructions,0.0,3,14,https://opendata.exercise-anywhere.com/api/rpde/session-series,0
openactive.io,Exercise Anywhere,SessionSeries,superEvent,0.0,3,14,https://opendata.exercise-anywhere.com/api/rpde/session-series,0
openactive.io,SportSuite,SessionSeries,activity,1.0,188,198,https://www.sportsuite.co.uk/api/cs-api/openactive,0
openactive.io,SportSuite,SessionSeries,category,0.0,188,198,https://www.sportsuite.co.uk/api/cs-api/openactive,0
openactive.io,SportSuite,SessionSeries,organizer,1.0,188,198,https://www.sportsuite.co.uk/api/cs-api/openactive,0
openactive.io,SportSuite,SessionSeries,offers,1.0,188,198,https://www.sportsuite.co.uk/api/cs-api/openactive,0
openactive.io,SportSuite,SessionSeries,location,1.0,188,198,https://www.sportsuite.co.uk/api/cs-api/openactive,0
openactive.io,SportSuite,SessionSeries,name,1.0,188,198,https://www.sportsuite.co.uk/api/cs-api/openactive,0
openactive.io,SportSuite,SessionSeries,description,1.0,188,198,https://www.sportsuite.co.uk/api/cs-api/openactive,0
openactive.io,SportSuite,SessionSeries,eventSchedule,0.0,188,198,https://www.sportsuite.co.uk/api/cs-api/openactive,0
openactive.io,SportSuite,SessionSeries,ageRange,1.0,188,198,https://www.sportsuite.co.uk/api/cs-api/openactive,0
openactive.io,SportSuite,SessionSeries,genderRestriction,1.0,188,198,https://www.sportsuite.co.uk/api/cs-api/openactive,0
openactive.io,SportSuite,SessionSeries,level,0.0,188,198,https://www.sportsuite.co.uk/api/cs-api/openactive,0
openactive.io,SportSuite,SessionSeries,url,1.0,188,198,https://www.sportsuite.co.uk/api/cs-api/openactive,0
openactive.io,SportSuite,SessionSeries,attendeeInstructions,0.0,188,198,https://www.sportsuite.co.uk/api/cs-api/openactive,0
openactive.io,SportSuite,SessionSeries,superEvent,0.0,188,198,https://www.sportsuite.co.uk/api/cs-api/openactive,0
openactive.io,SportSuite,SessionSeries,activity,1.0,180,193,https://www.sportsuite.co.uk/api/cs-api/openactive,1
openactive.io,SportSuite,SessionSeries,category,0.0,180,193,https://www.sportsuite.co.uk/api/cs-api/openactive,1
openactive.io,SportSuite,SessionSeries,organizer,1.0,180,193,https://www.sportsuite.co.uk/api/cs-api/openactive,1
openactive.io,SportSuite,SessionSeries,offers,1.0,180,193,https://www.sportsuite.co.uk/api/cs-api/openactive,1
openactive.io,SportSuite,SessionSeries,location,1.0,180,193,https://www.sportsuite.co.uk/api/cs-api/openactive,1
openactive.io,SportSuite,SessionSeries,name,1.0,180,193,https://www.sportsuite.co.uk/api/cs-api/openactive,1
openactive.io,SportSuite,SessionSeries,description,1.0,180,193,https://www.sportsuite.co.uk/api/cs-api/openactive,1
openactive.io,SportSuite,SessionSeries,eventSchedule,0.0,180,193,https://www.sportsuite.co.uk/api/cs-api/openactive,1
openactive.io,SportSuite,SessionSeries,ageRange,1.0,180,193,https://www.sportsuite.co.uk/api/cs-api/openactive,1
openactive.io,SportSuite,SessionSeries,genderRestriction,1.0,180,193,https://www.sportsuite.co.uk/api/cs-api/openactive,1
openactive.io,SportSuite,SessionSeries,level,0.0,180,193,https://www.sportsuite.co.uk/api/cs-api/openactive,1
openactive.io,SportSuite,SessionSeries,url,1.0,180,193,https://www.sportsuite.co.uk/api/cs-api/openactive,1
openactive.io,SportSuite,SessionSeries,attendeeInstructions,0.0,180,193,https://www.sportsuite.co.uk/api/cs-api/openactive,1
openactive.io,SportSuite,SessionSeries,superEvent,0.0,180,193,https://www.sportsuite.co.uk/api/cs-api/openactive,1
openactive.io,TeamUp,ScheduledSession,activity,0.0,12,100,https://goteamup.com/api/openactive/v1/scheduledsessions,0
openactive.io,TeamUp,ScheduledSession,category,0.0,12,100,https://goteamup.com/api/openactive/v1/scheduledsessions,0
openactive.io,TeamUp,ScheduledSession,organizer,0.0,12,100,https://goteamup.com/api/openactive/v1/scheduledsessions,0
openactive.io,TeamUp,ScheduledSession,offers,0.0,12,100,https://goteamup.com/api/openactive/v1/scheduledsessions,0
openactive.io,TeamUp,ScheduledSession,location,0.0,12,100,https://goteamup.com/api/openactive/v1/scheduledsessions,0
openactive.io,TeamUp,ScheduledSession,name,1.0,12,100,https://goteamup.com/api/openactive/v1/scheduledsessions,0
openactive.io,TeamUp,ScheduledSession,description,0.0,12,100,https://goteamup.com/api/openactive/v1/scheduledsessions,0
openactive.io,TeamUp,ScheduledSession,eventSchedule,0.0,12,100,https://goteamup.com/api/openactive/v1/scheduledsessions,0
openactive.io,TeamUp,ScheduledSession,ageRange,0.0,12,100,https://goteamup.com/api/openactive/v1/scheduledsessions,0
openactive.io,TeamUp,ScheduledSession,genderRestriction,0.0,12,100,https://goteamup.com/api/openactive/v1/scheduledsessions,0
openactive.io,TeamUp,ScheduledSession,level,0.0,12,100,https://goteamup.com/api/openactive/v1/scheduledsessions,0
openactive.io,TeamUp,ScheduledSession,url,1.0,12,100,https://goteamup.com/api/openactive/v1/scheduledsessions,0
openactive.io,TeamUp,ScheduledSession,attendeeInstructions,0.0,12,100,https://goteamup.com/api/openactive/v1/scheduledsessions,0
openactive.io,TeamUp,ScheduledSession,superEvent,1.0,12,100,https://goteamup.com/api/openactive/v1/scheduledsessions,0
openactive.io,TeamUp,ScheduledSession,activity,0.0,6,100,https://goteamup.com/api/openactive/v1/scheduledsessions,1
openactive.io,TeamUp,ScheduledSession,category,0.0,6,100,https://goteamup.com/api/openactive/v1/scheduledsessions,1
openactive.io,TeamUp,ScheduledSession,organizer,0.0,6,100,https://goteamup.com/api/openactive/v1/scheduledsessions,1
openactive.io,TeamUp,ScheduledSession,offers,0.0,6,100,https://goteamup.com/api/openactive/v1/scheduledsessions,1
openactive.io,TeamUp,ScheduledSession,location,0.0,6,100,https://goteamup.com/api/openactive/v1/scheduledsessions,1
openactive.io,TeamUp,ScheduledSession,name,1.0,6,100,https://goteamup.com/api/openactive/v1/scheduledsessions,1
openactive.io,TeamUp,ScheduledSession,description,0.0,6,100,https://goteamup.com/api/openactive/v1/scheduledsessions,1
openactive.io,TeamUp,ScheduledSession,eventSchedule,0.0,6,100,https://goteamup.com/api/openactive/v1/scheduledsessions,1
openactive.io,TeamUp,ScheduledSession,ageRange,0.0,6,100,https://goteamup.com/api/openactive/v1/scheduledsessions,1
openactive.io,TeamUp,ScheduledSession,genderRestriction,0.0,6,100,https://goteamup.com/api/openactive/v1/scheduledsessions,1
openactive.io,TeamUp,ScheduledSession,level,0.0,6,100,https://goteamup.com/api/openactive/v1/scheduledsessions,1
openactive.io,TeamUp,ScheduledSession,url,1.0,6,100,https://goteamup.com/api/openactive/v1/scheduledsessions,1
openactive.io,TeamUp,ScheduledSession,attendeeInstructions,0.0,6,100,https://goteamup.com/api/openactive/v1/scheduledsessions,1
