platform,publisher,kind,field,presence_rate,n_items
opendata.leisurecloud.live,Brimhams Active,SessionSeries,category,1.0,436
opendata.leisurecloud.live,Brimhams Active,SessionSeries,organizer,1.0,436
opendata.leisurecloud.live,Brimhams Active,SessionSeries,offers,1.0,436
opendata.leisurecloud.live,Brimhams Active,SessionSeries,location,1.0,436
opendata.leisurecloud.live,Brimhams Active,SessionSeries,name,1.0,436
opendata.leisurecloud.live,Brimhams Active,SessionSeries,description,0.0,436
opendata.leisurecloud.live,Brimhams Active,SessionSeries,eventSchedule,1.0,436
opendata.leisurecloud.live,Brimhams Active,SessionSeries,ageRange,0.0,436
opendata.leisurecloud.live,Brimhams Active,SessionSeries,genderRestriction,1.0,436
opendata.leisurecloud.live,Brimhams Active,SessionSeries,level,0.0,436
opendata.leisurecloud.live,Brimhams Active,SessionSeries,url,1.0,436
opendata.leisurecloud.live,Brimhams Active,SessionSeries,attendeeInstructions,0.6577,436
opendata.leisurecloud.live,Brimhams Active,SessionSeries,superEvent,0.0,436
opendata.leisurecloud.live,Brimhams Active,ScheduledSession,activity,0.0,500
opendata.leisurecloud.live,Brimhams Active,ScheduledSession,category,0.0,500
opendata.leisurecloud.live,Brimhams Active,ScheduledSession,organizer,0.0,500
opendata.leisurecloud.live,Brimhams Active,ScheduledSession,offers,0.0,500
opendata.leisurecloud.live,Brimhams Active,ScheduledSession,location,0.0,500
opendata.leisurecloud.live,Brimhams Active,ScheduledSession,name,0.0,500
opendata.leisurecloud.live,Brimhams Active,ScheduledSession,description,0.0,500
opendata.leisurecloud.live,Brimhams Active,ScheduledSession,eventSchedule,0.0,500
opendata.leisurecloud.live,Brimhams Active,ScheduledSession,ageRange,0.0,500
opendata.leisurecloud.live,Brimhams Active,ScheduledSession,genderRestriction,0.0,500
opendata.leisurecloud.live,Brimhams Active,ScheduledSession,level,0.0,500
opendata.leisurecloud.live,Brimhams Active,ScheduledSession,url,0.0,500
opendata.leisurecloud.live,Brimhams Active,ScheduledSession,attendeeInstructions,0.0,500
opendata.leisurecloud.live,Brimhams Active,ScheduledSession,superEvent,1.0,500
opendata.leisurecloud.live,Brimhams Active,ScheduledSession,activity,0.0,499
opendata.leisurecloud.live,Brimhams Active,ScheduledSession,category,0.0,499
opendata.leisurecloud.live,Brimhams Active,ScheduledSession,organizer,0.0,499
opendata.leisurecloud.live,Brimhams Active,ScheduledSession,offers,0.0,499
opendata.leisurecloud.live,Brimhams Active,ScheduledSession,location,0.0,499
opendata.leisurecloud.live,Brimhams Active,ScheduledSession,name,0.0,499
opendata.leisurecloud.live,Brimhams Active,ScheduledSession,description,0.0,499
opendata.leisurecloud.live,Brimhams Active,ScheduledSession,eventSchedule,0.0,499
opendata.leisurecloud.live,Brimhams Active,ScheduledSession,ageRange,0.0,499
opendata.leisurecloud.live,Brimhams Active,ScheduledSession,genderRestriction,0.0,499
opendata.leisurecloud.live,Brimhams Active,ScheduledSession,level,0.0,499
opendata.leisurecloud.live,Brimhams Active,ScheduledSession,url,0.0,499
opendata.leisurecloud.live,Brimhams Active,ScheduledSession,attendeeInstructions,0.0,499
opendata.leisurecloud.live,Brimhams Active,ScheduledSession,superEvent,1.0,499
opendata.leisurecloud.live,Brimhams Active,FacilityUse,activity,0.0,9
opendata.leisurecloud.live,Brimhams Active,FacilityUse,category,1.0,9
opendata.leisurecloud.live,Brimhams Active,FacilityUse,organizer,0.0,9
opendata.leisurecloud.live,Brimhams Active,FacilityUse,offers,1.0,9
opendata.leisurecloud.live,Brimhams Active,FacilityUse,location,1.0,9
opendata.leisurecloud.live,Brimhams Active,FacilityUse,name,1.0,9
opendata.leisurecloud.live,Brimhams Active,FacilityUse,description,0.0,9
opendata.leisurecloud.live,Brimhams Active,FacilityUse,eventSchedule,0.0,9
opendata.leisurecloud.live,Brimhams Active,FacilityUse,ageRange,0.0,9
opendata.leisurecloud.live,Brimhams Active,FacilityUse,genderRestriction,0.0,9
opendata.leisurecloud.live,Brimhams Active,FacilityUse,level,0.0,9
opendata.leisurecloud.live,Brimhams Active,FacilityUse,url,1.0,9
opendata.leisurecloud.live,Brimhams Active,FacilityUse,attendeeInstructions,0.4444,9
opendata.leisurecloud.live,Brimhams Active,FacilityUse,superEvent,0.0,9
opendata.leisurecloud.live,Brimhams Active,Slot,activity,0.0,500
opendata.leisurecloud.live,Brimhams Active,Slot,category,0.0,500
opendata.leisurecloud.live,Brimhams Active,Slot,organizer,0.0,500
opendata.leisurecloud.live,Brimhams Active,Slot,offers,1.0,500
opendata.leisurecloud.live,Brimhams Active,Slot,location,0.0,500
opendata.leisurecloud.live,Brimhams Active,Slot,name,0.0,500
opendata.leisurecloud.live,Brimhams Active,Slot,description,0.0,500
opendata.leisurecloud.live,Brimhams Active,Slot,eventSchedule,0.0,500
opendata.leisurecloud.live,Brimhams Active,Slot,ageRange,0.0,500
opendata.leisurecloud.live,Brimhams Active,Slot,genderRestriction,0.0,500
opendata.leisurecloud.live,Brimhams Active,Slot,level,0.0,500
opendata.leisurecloud.live,Brimhams Active,Slot,url,0.0,500
opendata.leisurecloud.live,Brimhams Active,Slot,attendeeInstructions,0.0,500
opendata.leisurecloud.live,Brimhams Active,Slot,superEvent,0.0,500
opendata.leisurecloud.live,Brimhams Active,Slot,activity,0.0,499
opendata.leisurecloud.live,Brimhams Active,Slot,category,0.0,499
opendata.leisurecloud.live,Brimhams Active,Slot,organizer,0.0,499
opendata.leisurecloud.live,Brimhams Active,Slot,offers,1.0,499
opendata.leisurecloud.live,Brimhams Active,Slot,location,0.0,499
opendata.leisurecloud.live,Brimhams Active,Slot,name,0.0,499
opendata.leisurecloud.live,Brimhams Active,Slot,description,0.0,499
opendata.leisurecloud.live,Brimhams Active,Slot,eventSchedule,0.0,499
opendata.leisurecloud.live,Brimhams Active,Slot,ageRange,0.0,499
opendata.leisurecloud.live,Brimhams Active,Slot,genderRestriction,0.0,499
opendata.leisurecloud.live,Brimhams Active,Slot,level,0.0,499
opendata.leisurecloud.live,Brimhams Active,Slot,url,0.0,499
opendata.leisurecloud.live,Brimhams Active,Slot,attendeeInstructions,0.0,499
opendata.leisurecloud.live,Brimhams Active,Slot,superEvent,0.0,499
opendata.leisurecloud.live,Castlepoint,SessionSeries,activity,0.0,500
opendata.leisurecloud.live,Castlepoint,SessionSeries,category,1.0,500
opendata.leisurecloud.live,Castlepoint,SessionSeries,organizer,0.038,500
opendata.leisurecloud.live,Castlepoint,SessionSeries,offers,0.0,500
opendata.leisurecloud.live,Castlepoint,SessionSeries,location,1.0,500
opendata.leisurecloud.live,Castlepoint,SessionSeries,name,1.0,500
opendata.leisurecloud.live,Castlepoint,SessionSeries,description,0.0,500
opendata.leisurecloud.live,Castlepoint,SessionSeries,eventSchedule,1.0,500
opendata.leisurecloud.live,Castlepoint,SessionSeries,ageRange,0.0,500
opendata.leisurecloud.live,Castlepoint,SessionSeries,genderRestriction,0.036,500
opendata.leisurecloud.live,Castlepoint,SessionSeries,level,0.0,500
opendata.leisurecloud.live,Castlepoint,SessionSeries,url,1.0,500
opendata.leisurecloud.live,Castlepoint,SessionSeries,attendeeInstructions,0.886,500
opendata.leisurecloud.live,Castlepoint,SessionSeries,superEvent,0.962,500
opendata.leisurecloud.live,Castlepoint,SessionSeries,activity,0.0,257
opendata.leisurecloud.live,Castlepoint,SessionSeries,category,1.0,257
opendata.leisurecloud.live,Castlepoint,SessionSeries,organizer,0.2661,257
opendata.leisurecloud.live,Castlepoint,SessionSeries,offers,0.0601,257
opendata.leisurecloud.live,Castlepoint,SessionSeries,location,1.0,257
opendata.leisurecloud.live,Castlepoint,SessionSeries,name,1.0,257
opendata.leisurecloud.live,Castlepoint,SessionSeries,description,0.0,257
opendata.leisurecloud.live,Castlepoint,SessionSeries,eventSchedule,1.0,257
opendata.leisurecloud.live,Castlepoint,SessionSeries,ageRange,0.0,257
opendata.leisurecloud.live,Castlepoint,SessionSeries,genderRestriction,0.2618,257
opendata.leisurecloud.live,Castlepoint,SessionSeries,level,0.0,257
opendata.leisurecloud.live,Castlepoint,SessionSeries,url,1.0,257
opendata.leisurecloud.live,Castlepoint,SessionSeries,attendeeInstructions,0.8884,257
opendata.leisurecloud.live,Castlepoint,SessionSeries,superEvent,0.7339,257
opendata.leisurecloud.live,Castlepoint,ScheduledSession,activity,0.0,500
opendata.leisurecloud.live,Castlepoint,ScheduledSession,category,0.0,500
opendata.leisurecloud.live,Castlepoint,ScheduledSession,organizer,0.0,500
opendata.leisurecloud.live,Castlepoint,ScheduledSession,offers,0.0,500
opendata.leisurecloud.live,Castlepoint,ScheduledSession,location,0.0,500
opendata.leisurecloud.live,Castlepoint,ScheduledSession,name,0.0,500
opendata.leisurecloud.live,Castlepoint,ScheduledSession,description,0.0,500
opendata.leisurecloud.live,Castlepoint,ScheduledSession,eventSchedule,0.0,500
opendata.leisurecloud.live,Castlepoint,ScheduledSession,ageRange,0.0,500
opendata.leisurecloud.live,Castlepoint,ScheduledSession,genderRestriction,0.0,500
opendata.leisurecloud.live,Castlepoint,ScheduledSession,level,0.0,500
opendata.leisurecloud.live,Castlepoint,ScheduledSession,url,0.0,500
opendata.leisurecloud.live,Castlepoint,ScheduledSession,attendeeInstructions,0.0,500
opendata.leisurecloud.live,Castlepoint,ScheduledSession,superEvent,1.0,500
opendata.leisurecloud.live,Castlepoint,ScheduledSession,activity,0.0,499
opendata.leisurecloud.live,Castlepoint,ScheduledSession,category,0.0,499
opendata.leisurecloud.live,Castlepoint,ScheduledSession,organizer,0.0,499
opendata.leisurecloud.live,Castlepoint,ScheduledSession,offers,0.0,499
opendata.leisurecloud.live,Castlepoint,ScheduledSession,location,0.0,499
opendata.leisurecloud.live,Castlepoint,ScheduledSession,name,0.0,499
opendata.leisurecloud.live,Castlepoint,ScheduledSession,description,0.0,499
opendata.leisurecloud.live,Castlepoint,ScheduledSession,eventSchedule,0.0,499
opendata.leisurecloud.live,Castlepoint,ScheduledSession,ageRange,0.0,499
opendata.leisurecloud.live,Castlepoint,ScheduledSession,genderRestriction,0.0,499
opendata.leisurecloud.live,Castlepoint,ScheduledSession,level,0.0,499
opendata.leisurecloud.live,Castlepoint,ScheduledSession,url,0.0,499
opendata.leisurecloud.live,Castlepoint,ScheduledSession,attendeeInstructions,0.0,499
opendata.leisurecloud.live,Castlepoint,ScheduledSession,superEvent,1.0,499
opendata.leisurecloud.live,Castlepoint,FacilityUse,activity,1.0,6
opendata.leisurecloud.live,Castlepoint,FacilityUse,category,1.0,6
opendata.leisurecloud.live,Castlepoint,FacilityUse,organizer,0.0,6
opendata.leisurecloud.live,Castlepoint,FacilityUse,offers,0.0,6
opendata.leisurecloud.live,Castlepoint,FacilityUse,location,1.0,6
opendata.leisurecloud.live,Castlepoint,FacilityUse,name,1.0,6
opendata.leisurecloud.live,Castlepoint,FacilityUse,description,0.6667,6
opendata.leisurecloud.live,Castlepoint,FacilityUse,eventSchedule,0.0,6
opendata.leisurecloud.live,Castlepoint,FacilityUse,ageRange,0.0,6
opendata.leisurecloud.live,Castlepoint,FacilityUse,genderRestriction,0.0,6
opendata.leisurecloud.live,Castlepoint,FacilityUse,level,0.0,6
opendata.leisurecloud.live,Castlepoint,FacilityUse,url,1.0,6
opendata.leisurecloud.live,Castlepoint,FacilityUse,attendeeInstructions,0.0,6
opendata.leisurecloud.live,Castlepoint,FacilityUse,superEvent,0.0,6
opendata.leisurecloud.live,Castlepoint,Slot,activity,0.0,500
opendata.leisurecloud.live,Castlepoint,Slot,category,0.0,500
opendata.leisurecloud.live,Castlepoint,Slot,organizer,0.0,500
opendata.leisurecloud.live,Castlepoint,Slot,offers,1.0,500
opendata.leisurecloud.live,Castlepoint,Slot,location,0.0,500
opendata.leisurecloud.live,Castlepoint,Slot,name,0.0,500
opendata.leisurecloud.live,Castlepoint,Slot,description,0.0,500
opendata.leisurecloud.live,Castlepoint,Slot,eventSchedule,0.0,500
opendata.leisurecloud.live,Castlepoint,Slot,ageRange,0.0,500
opendata.leisurecloud.live,Castlepoint,Slot,genderRestriction,0.0,500
opendata.leisurecloud.live,Castlepoint,Slot,level,0.0,500
opendata.leisurecloud.live,Castlepoint,Slot,url,0.0,500
opendata.leisurecloud.live,Castlepoint,Slot,attendeeInstructions,0.0,500
opendata.leisurecloud.live,Castlepoint,Slot,superEvent,0.0,500
opendata.leisurecloud.live,Castlepoint,Slot,activity,0.0,499
opendata.leisurecloud.live,Castlepoint,Slot,category,0.0,499
opendata.leisurecloud.live,Castlepoint,Slot,organizer,0.0,499
opendata.leisurecloud.live,Castlepoint,Slot,offers,1.0,499
opendata.leisurecloud.live,Castlepoint,Slot,location,0.0,499
opendata.leisurecloud.live,Castlepoint,Slot,name,0.0,499
opendata.leisurecloud.live,Castlepoint,Slot,description,0.0,499
opendata.leisurecloud.live,Castlepoint,Slot,eventSchedule,0.0,499
opendata.leisurecloud.live,Castlepoint,Slot,ageRange,0.0,499
opendata.leisurecloud.live,Castlepoint,Slot,genderRestriction,0.0,499
opendata.leisurecloud.live,Castlepoint,Slot,level,0.0,499
opendata.leisurecloud.live,Castlepoint,Slot,url,0.0,499
opendata.leisurecloud.live,Castlepoint,Slot,attendeeInstructions,0.0,499
opendata.leisurecloud.live,Castlepoint,Slot,superEvent,0.0,499
opendata.leisurecloud.live,Chelmsford City Sports,CourseInstance,activity,0.0,2
opendata.leisurecloud.live,Chelmsford City Sports,CourseInstance,category,1.0,2
opendata.leisurecloud.live,Chelmsford City Sports,CourseInstance,organizer,1.0,2
opendata.leisurecloud.live,Chelmsford City Sports,CourseInstance,offers,0.5,2
opendata.leisurecloud.live,Chelmsford City Sports,CourseInstance,location,1.0,2
opendata.leisurecloud.live,Chelmsford City Sports,CourseInstance,name,1.0,2
opendata.leisurecloud.live,Chelmsford City Sports,CourseInstance,description,0.0,2
opendata.leisurecloud.live,Chelmsford City Sports,CourseInstance,eventSchedule,0.0,2
opendata.leisurecloud.live,Chelmsford City Sports,CourseInstance,ageRange,0.0,2
opendata.leisurecloud.live,Chelmsford City Sports,CourseInstance,genderRestriction,0.0,2
opendata.leisurecloud.live,Chelmsford City Sports,CourseInstance,level,0.0,2
opendata.leisurecloud.live,Chelmsford City Sports,CourseInstance,url,1.0,2
opendata.leisurecloud.live,Chelmsford City Sports,CourseInstance,attendeeInstructions,0.0,2
opendata.leisurecloud.live,Chelmsford City Sports,CourseInstance,superEvent,0.0,2
opendata.leisurecloud.live,Chelmsford City Sports,SessionSeries,activity,0.0,500
opendata.leisurecloud.live,Chelmsford City Sports,SessionSeries,category,1.0,500
opendata.leisurecloud.live,Chelmsford City Sports,SessionSeries,organizer,0.426,500
opendata.leisurecloud.live,Chelmsford City Sports,SessionSeries,offers,1.0,500
opendata.leisurecloud.live,Chelmsford City Sports,SessionSeries,location,1.0,500
opendata.leisurecloud.live,Chelmsford City Sports,SessionSeries,name,1.0,500
opendata.leisurecloud.live,Chelmsford City Sports,SessionSeries,description,0.0,500
opendata.leisurecloud.live,Chelmsford City Sports,SessionSeries,eventSchedule,1.0,500
opendata.leisurecloud.live,Chelmsford City Sports,SessionSeries,ageRange,0.0,500
opendata.leisurecloud.live,Chelmsford City Sports,SessionSeries,genderRestriction,0.426,500
opendata.leisurecloud.live,Chelmsford City Sports,SessionSeries,level,0.0,500
opendata.leisurecloud.live,Chelmsford City Sports,SessionSeries,url,1.0,500
opendata.leisurecloud.live,Chelmsford City Sports,SessionSeries,attendeeInstructions,0.824,500
opendata.leisurecloud.live,Chelmsford City Sports,SessionSeries,superEvent,0.574,500
opendata.leisurecloud.live,Chelmsford City Sports,SessionSeries,activity,0.0,272
opendata.leisurecloud.live,Chelmsford City Sports,SessionSeries,category,1.0,272
opendata.leisurecloud.live,Chelmsford City Sports,SessionSeries,organizer,0.4754,272
opendata.leisurecloud.live,Chelmsford City Sports,SessionSeries,offers,0.9918,272
opendata.leisurecloud.live,Chelmsford City Sports,SessionSeries,location,1.0,272
opendata.leisurecloud.live,Chelmsford City Sports,SessionSeries,name,1.0,272
opendata.leisurecloud.live,Chelmsford City Sports,SessionSeries,description,0.0,272
opendata.leisurecloud.live,Chelmsford City Sports,SessionSeries,eventSchedule,1.0,272
opendata.leisurecloud.live,Chelmsford City Sports,SessionSeries,ageRange,0.0,272
opendata.leisurecloud.live,Chelmsford City Sports,SessionSeries,genderRestriction,0.4754,272
opendata.leisurecloud.live,Chelmsford City Sports,SessionSeries,level,0.0,272
opendata.leisurecloud.live,Chelmsford City Sports,SessionSeries,url,1.0,272
opendata.leisurecloud.live,Chelmsford City Sports,SessionSeries,attendeeInstructions,0.7746,272
opendata.leisurecloud.live,Chelmsford City Sports,SessionSeries,superEvent,0.5246,272
opendata.leisurecloud.live,Chelmsford City Sports,ScheduledSession,activity,0.0,500
opendata.leisurecloud.live,Chelmsford City Sports,ScheduledSession,category,0.0,500
opendata.leisurecloud.live,Chelmsford City Sports,ScheduledSession,organizer,0.0,500
opendata.leisurecloud.live,Chelmsford City Sports,ScheduledSession,offers,0.0,500
opendata.leisurecloud.live,Chelmsford City Sports,ScheduledSession,location,0.0,500
opendata.leisurecloud.live,Chelmsford City Sports,ScheduledSession,name,0.0,500
